month_TA1305000030,week_TA1305000030,day_TA1305000030,hour_TA1305000030,month_TA1306000010,week_TA1306000010,day_TA1306000010,hour_TA1306000010,month_TA1307000120,week_TA1307000120,day_TA1307000120,hour_TA1307000120,month_TA1307000126,week_TA1307000126,day_TA1307000126,hour_TA1307000126,y
9,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,6
9,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,4,18,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,4,19,0,0,0,0,0,0,0,0,0,0,0,0,4
9,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,4,21,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,11,12,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,11,14,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,11,15,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,3
9,5,11,18,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,11,23,0,0,0,0,0,0,0,0,0,0,0,0,6
9,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,9,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,18,10,0,0,0,0,0,0,0,0,0,0,0,0,4
9,5,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,13,0,0,0,0,0,0,0,0,0,0,0,0,6
9,5,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,15,0,0,0,0,0,0,0,0,0,0,0,0,5
9,5,18,16,0,0,0,0,0,0,0,0,0,0,0,0,5
9,5,18,17,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,19,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,21,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,18,22,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,13
9,5,25,7,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,25,8,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,25,10,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,25,11,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,25,12,0,0,0,0,0,0,0,0,0,0,0,0,4
9,5,25,14,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,25,15,0,0,0,0,0,0,0,0,0,0,0,0,4
9,5,25,16,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,25,17,0,0,0,0,0,0,0,0,0,0,0,0,4
9,5,25,18,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,25,19,0,0,0,0,0,0,0,0,0,0,0,0,2
9,5,25,21,0,0,0,0,0,0,0,0,0,0,0,0,6
9,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,6
9,6,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,6
9,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,4
9,6,5,20,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,5,22,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,5,23,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,12,16,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,9
9,6,12,19,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,12,22,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,19,8,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,19,9,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,19,10,0,0,0,0,0,0,0,0,0,0,0,0,4
9,6,19,11,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,19,12,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,19,13,0,0,0,0,0,0,0,0,0,0,0,0,4
9,6,19,15,0,0,0,0,0,0,0,0,0,0,0,0,6
9,6,19,16,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,19,17,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,19,18,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,19,21,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,19,23,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,4
9,6,26,4,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,5,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,8,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,10,0,0,0,0,0,0,0,0,0,0,0,0,3
9,6,26,12,0,0,0,0,0,0,0,0,0,0,0,0,5
9,6,26,13,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,14,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,15,0,0,0,0,0,0,0,0,0,0,0,0,5
9,6,26,16,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,26,17,0,0,0,0,0,0,0,0,0,0,0,0,2
9,6,26,19,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,6,2,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,6,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,6,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,6,10,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,6,11,0,0,0,0,0,0,0,0,24
0,0,0,0,9,0,6,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,0,6,14,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,6,15,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,6,16,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,6,17,0,0,0,0,0,0,0,0,7
0,0,0,0,9,0,6,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,0,6,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,6,20,0,0,0,0,0,0,0,0,4
0,0,0,0,9,0,6,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,13,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,13,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,13,9,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,13,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,13,11,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,13,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,0,13,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,0,13,14,0,0,0,0,0,0,0,0,7
0,0,0,0,9,0,13,15,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,13,16,0,0,0,0,0,0,0,0,8
0,0,0,0,9,0,13,17,0,0,0,0,0,0,0,0,16
0,0,0,0,9,0,13,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,0,13,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,13,20,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,20,1,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,2,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,20,5,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,7,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,20,8,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,20,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,20,12,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,20,13,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,20,14,0,0,0,0,0,0,0,0,6
0,0,0,0,9,0,20,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,0,20,16,0,0,0,0,0,0,0,0,7
0,0,0,0,9,0,20,17,0,0,0,0,0,0,0,0,15
0,0,0,0,9,0,20,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,20,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,20,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,20,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,4,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,27,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,27,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,0,27,11,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,27,12,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,27,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,0,27,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,15,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,27,16,0,0,0,0,0,0,0,0,5
0,0,0,0,9,0,27,17,0,0,0,0,0,0,0,0,24
0,0,0,0,9,0,27,18,0,0,0,0,0,0,0,0,14
0,0,0,0,9,0,27,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,27,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,0,27,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,7,0,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,7,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,7,8,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,7,9,0,0,0,0,0,0,0,0,7
0,0,0,0,9,1,7,10,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,7,11,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,7,12,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,7,13,0,0,0,0,0,0,0,0,9
0,0,0,0,9,1,7,14,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,7,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,7,16,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,7,17,0,0,0,0,0,0,0,0,15
0,0,0,0,9,1,7,18,0,0,0,0,0,0,0,0,9
0,0,0,0,9,1,7,19,0,0,0,0,0,0,0,0,11
0,0,0,0,9,1,7,20,0,0,0,0,0,0,0,0,11
0,0,0,0,9,1,7,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,7,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,14,4,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,14,6,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,14,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,14,8,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,14,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,14,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,14,11,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,14,12,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,14,13,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,14,14,0,0,0,0,0,0,0,0,8
0,0,0,0,9,1,14,15,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,14,16,0,0,0,0,0,0,0,0,10
0,0,0,0,9,1,14,17,0,0,0,0,0,0,0,0,26
0,0,0,0,9,1,14,18,0,0,0,0,0,0,0,0,13
0,0,0,0,9,1,14,19,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,14,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,14,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,12,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,13,0,0,0,0,0,0,0,0,17
0,0,0,0,9,1,21,14,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,21,16,0,0,0,0,0,0,0,0,7
0,0,0,0,9,1,21,17,0,0,0,0,0,0,0,0,9
0,0,0,0,9,1,21,18,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,21,19,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,28,7,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,28,8,0,0,0,0,0,0,0,0,8
0,0,0,0,9,1,28,10,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,28,11,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,28,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,28,13,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,28,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,15,0,0,0,0,0,0,0,0,7
0,0,0,0,9,1,28,16,0,0,0,0,0,0,0,0,22
0,0,0,0,9,1,28,17,0,0,0,0,0,0,0,0,25
0,0,0,0,9,1,28,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,28,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,28,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,6,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,7,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,1,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,11,0,0,0,0,0,0,0,0,11
0,0,0,0,9,2,1,12,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,1,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,2,1,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,1,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,1,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,2,1,17,0,0,0,0,0,0,0,0,29
0,0,0,0,9,2,1,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,1,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,1,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,8,5,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,8,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,8,18,0,0,0,0,0,0,0,0,10
0,0,0,0,9,2,8,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,8,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,15,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,15,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,11,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,12,0,0,0,0,0,0,0,0,10
0,0,0,0,9,2,15,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,14,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,15,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,15,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,2,15,17,0,0,0,0,0,0,0,0,23
0,0,0,0,9,2,15,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,15,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,23,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,7,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,13,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,14,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,16,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,22,17,0,0,0,0,0,0,0,0,7
0,0,0,0,9,2,22,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,20,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,29,7,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,9,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,11,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,12,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,29,15,0,0,0,0,0,0,0,0,9
0,0,0,0,9,2,29,16,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,17,0,0,0,0,0,0,0,0,21
0,0,0,0,9,2,29,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,29,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,20,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,2,7,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,2,8,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,9,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,10,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,11,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,2,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,2,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,2,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,2,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,3,2,17,0,0,0,0,0,0,0,0,22
0,0,0,0,9,3,2,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,16,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,8,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,16,9,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,16,10,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,16,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,12,0,0,0,0,0,0,0,0,11
0,0,0,0,9,3,16,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,16,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,16,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,16,16,0,0,0,0,0,0,0,0,10
0,0,0,0,9,3,16,17,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,18,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,22,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,16,23,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,23,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,7,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,23,8,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,23,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,10,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,23,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,23,12,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,23,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,23,14,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,23,15,0,0,0,0,0,0,0,0,9
0,0,0,0,9,3,23,16,0,0,0,0,0,0,0,0,10
0,0,0,0,9,3,23,17,0,0,0,0,0,0,0,0,22
0,0,0,0,9,3,23,18,0,0,0,0,0,0,0,0,14
0,0,0,0,9,3,23,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,23,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,30,7,0,0,0,0,0,0,0,0,3
